"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"1323" "Neg" "0" "30" "20" "7" "P19" "18" "238" "379" "15.31579" "-0.53141522" "2.398655" " 0.25770861" "2.556733" "1"
"1324" "A6" "J-029" "30" "20" "7" "P19" "20" "306" "153" "17.00000" " 1.41449501" "2.705924" "-0.31884752" "2.392207" "1"
"1325" "A2" "J-047" "30" "20" "7" "P19" "22" "295" "264" "17.00000" " 7.97566038" "4.775156" "-0.42871986" "2.697087" "1"
"1326" "A6" "J-062" "30" "20" "7" "P19" "24" "296" "374" "15.31579" " 0.10922563" "2.362769" "-0.18255720" "2.455810" "1"
"1327" "B" "J-037" "30" "20" "7" "P19" "26" "359" "170" "17.00000" "12.25786903" "4.368566" "-0.02027660" "4.396851" "1"
"1328" "A1" "J-056" "30" "20" "7" "P19" "28" "350" "274" "15.31579" "-0.17875834" "2.484995" "-0.24451211" "2.411785" "1"
"1329" "A9" "J-070" "30" "20" "7" "P19" "30" "353" "392" "15.00000" " 4.04056417" "3.229216" "-1.20996680" "3.642704" "1"
"1330" "B" "E-003" "30" "20" "7" "P19" "32" "400" "161" "13.00000" "15.07009452" "5.256996" " 1.36658208" "6.178990" "1"
"1331" "A6" "E-020" "30" "20" "7" "P19" "34" "393" "272" "17.00000" " 1.28704772" "2.966746" "-0.57916312" "2.643544" "1"
"1332" "A6" "E-030" "30" "20" "7" "P19" "36" "388" "386" "15.31579" "-0.92871829" "3.351731" "-1.55283984" "3.423280" "1"
"1333" "A9" "E-062" "20" "30" "7" "P19" " 1" "144" "115" "15.00000" "11.75284908" "4.125769" " 0.05263280" "4.074993" "1"
"1334" "A6" "J-005" "20" "30" "7" "P19" " 3" "142" "228" "15.00000" " 2.78210155" "2.969962" "-0.46910691" "2.681421" "1"
"1335" "A6" "J-022" "20" "30" "7" "P19" " 5" "142" "333" "14.31818" "-0.17147641" "2.816189" "-1.15450392" "2.676973" "1"
"1336" "A9" "J-001" "20" "30" "7" "P19" " 7" "183" "127" "14.31818" " 0.23298326" "2.625529" " 0.27586162" "3.465964" "1"
"1337" "A6" "J-015" "20" "30" "7" "P19" " 9" "185" "219" "12.00000" " 1.86562358" "2.576415" "-0.47702744" "2.768604" "1"
"1338" "Neg" "0" "20" "30" "7" "P19" "11" "186" "323" "15.00000" " 1.14180536" "2.712107" "-0.99144090" "2.508860" "1"
"1339" "A1" "J-078" "20" "30" "7" "P19" "13" "246" "117" "15.00000" "10.92500705" "6.197965" "-0.44085989" "3.258827" "1"
"1340" "A9" "J-082" "20" "30" "7" "P19" "15" "240" "220" "14.31818" " 1.10050228" "2.546674" "-0.59116841" "2.376645" "1"
"1341" "Neg" "0" "20" "30" "7" "P19" "17" "240" "330" "14.31818" " 0.16199391" "2.215457" "-0.16395235" "2.238096" "1"
"1342" "A6" "J-029" "20" "30" "7" "P19" "19" "297" "115" "14.31818" " 2.99506849" "3.195438" " 1.50771867" "6.937763" "1"
"1343" "A2" "J-047" "20" "30" "7" "P19" "21" "294" "227" "15.00000" " 4.73159379" "3.168610" "-0.62021248" "2.823823" "1"
"1344" "A6" "J-062" "20" "30" "7" "P19" "23" "287" "333" "14.31818" " 0.55339422" "2.281839" "-0.37067232" "2.292995" "1"
"1345" "B" "J-037" "20" "30" "7" "P19" "25" "330" "100" "12.00000" "17.06736961" "6.631703" " 1.59926524" "6.349357" "1"
"1346" "A1" "J-056" "20" "30" "7" "P19" "27" "332" "204" "14.31818" " 0.35520548" "2.755654" "-0.60054830" "2.909276" "1"
"1347" "A9" "J-070" "20" "30" "7" "P19" "29" "338" "315" "13.00000" " 9.32277883" "3.741173" " 0.30969612" "4.516409" "1"
"1348" "B" "E-003" "20" "30" "7" "P19" "31" "398" "113" "14.00000" "16.24562806" "5.035894" " 0.60030460" "6.766986" "1"
"1349" "A6" "E-020" "20" "30" "7" "P19" "33" "399" "215" "12.00000" " 4.14308390" "2.973157" "-0.26611585" "2.931462" "1"
"1350" "A6" "E-030" "20" "30" "7" "P19" "35" "399" "324" "16.00000" " 4.05396487" "5.351944" "-0.64771204" "2.531763" "1"
"1351" "A9" "E-062" "30" "30" "7" "P19" " 2" "142" "168" "14.00000" "10.07234910" "2.929756" "-0.38802124" "4.340031" "1"
"1352" "A6" "J-005" "30" "30" "7" "P19" " 4" "142" "282" "14.31818" " 0.55835616" "2.594819" "-0.82110966" "2.911246" "1"
"1353" "A6" "J-022" "30" "30" "7" "P19" " 6" "140" "383" "18.00000" " 0.97770069" "3.009707" "-1.38389381" "2.643609" "1"
"1354" "A9" "J-001" "30" "30" "7" "P19" " 8" "182" "175" "14.31818" "-0.08175038" "2.307907" "-0.03112598" "2.863698" "1"
"1355" "A6" "J-015" "30" "30" "7" "P19" "10" "184" "272" "15.00000" " 3.43401975" "3.101468" "-1.07790837" "2.858541" "1"
"1356" "Neg" "0" "30" "30" "7" "P19" "12" "183" "379" "16.00000" " 1.27056462" "2.798142" "-1.00409371" "2.567054" "1"
"1357" "A1" "J-078" "30" "30" "7" "P19" "14" "241" "170" "16.00000" " 7.69035132" "4.484622" "-0.59322503" "2.467906" "1"
"1358" "A9" "J-082" "30" "30" "7" "P19" "16" "239" "274" "14.31818" " 2.25733638" "8.129482" "-0.70217037" "2.412031" "1"
"1359" "Neg" "0" "30" "30" "7" "P19" "18" "240" "385" "14.31818" "-0.10237443" "2.160441" " 0.16622063" "2.243246" "1"
"1360" "A6" "J-029" "30" "30" "7" "P19" "20" "295" "165" "14.31818" " 0.33372907" "2.383256" " 0.56872063" "4.706554" "1"
"1361" "A2" "J-047" "30" "30" "7" "P19" "22" "289" "277" "14.00000" " 4.78623165" "3.283140" "-0.13845238" "3.826420" "1"
"1362" "A6" "J-062" "30" "30" "7" "P19" "24" "283" "391" "14.31818" " 0.51890411" "2.544511" "-0.19365209" "2.303043" "1"
"1363" "B" "J-037" "30" "30" "7" "P19" "26" "332" "158" "12.00000" "12.49102041" "4.013848" " 0.66723476" "5.513624" "1"
"1364" "A1" "J-056" "30" "30" "7" "P19" "28" "335" "249" "14.31818" "-0.18375951" "2.242691" "-0.31864230" "2.635101" "1"
"1365" "A9" "J-070" "30" "30" "7" "P19" "30" "339" "365" "13.00000" "10.03162571" "3.625057" "-0.17511905" "4.444316" "1"
"1366" "B" "E-003" "30" "30" "7" "P19" "32" "399" "163" "14.00000" "18.28487765" "6.493462" " 1.06546654" "6.846292" "1"
"1367" "A6" "E-020" "30" "30" "7" "P19" "34" "398" "269" "12.00000" " 2.90183673" "3.248368" "-0.13053354" "2.633342" "1"
"1368" "A6" "E-030" "30" "30" "7" "P19" "36" "393" "374" "17.00000" " 0.97439512" "4.071609" "-1.70231997" "3.497901" "1"
"1369" "A10" "E-061-R" "20" "20" "7" "P20" " 1" "135" "109" "12.00000" "13.06698413" "2.304170" " 1.452493902" "5.356254" " 1"
"1370" "Neg" "0" "20" "20" "7" "P20" " 3" "119" "225" "15.20000" " 0.11315862" "2.607432" " 0.005527370" "2.554442" " 1"
"1371" "Neg" "0" "20" "20" "7" "P20" " 5" "106" "335" "15.20000" "-0.29667586" "2.771623" "-0.256795728" "2.562472" " 1"
"1372" "A6" "J-031" "20" "20" "7" "P20" " 7" "208" "106" "15.20000" " 1.03864828" "2.566558" "-0.415303738" "2.685509" " 1"
"1373" "A6" "J-050" "20" "20" "7" "P20" " 9" "202" "223" "15.20000" " 0.58143448" "2.849013" "-0.531665554" "2.700400" " 1"
"1374" "A6" "J-065" "20" "20" "7" "P20" "11" "200" "337" "15.00000" " 2.24822285" "3.079650" "-0.458837981" "2.658542" " 1"
"1375" "A10" "J-083" "20" "20" "7" "P20" "13" "253" " 97" "16.00000" " 3.51427854" "3.303605" "-0.473125855" "2.744414" " 1"
"1376" "A6" "J-092" "20" "20" "7" "P20" "15" "250" "212" "15.20000" " 0.20006897" "2.917486" "-0.573074099" "2.666549" " 1"
"1377" "Neg" "0" "20" "20" "7" "P20" "17" "245" "320" "15.20000" " 0.13943448" "2.583005" "-0.284078772" "2.532528" " 1"
"1378" "B" "J-043" "20" "20" "7" "P20" "19" "306" "105" "13.00000" "15.88710775" "3.411146" " 1.639765038" "7.651011" " 1"
"1379" "A9" "J-057" "20" "20" "7" "P20" "21" "303" "216" "16.00000" " 1.52240903" "3.038800" "-0.641508208" "2.690797" " 1"
"1380" "A9" "J-072" "20" "20" "7" "P20" "23" "298" "332" "15.00000" "15.55162200" "4.004010" " 0.536832669" "5.697358" " 1"
"1381" "A9" "J-001" "20" "20" "7" "P20" "25" "360" "103" "15.20000" " 0.03892414" "2.555280" " 0.454082109" "3.668272" " 1"
"1382" "A6" "J-015" "20" "20" "7" "P20" "27" "352" "217" "14.00000" " 2.79365416" "3.168200" "-0.302898970" "3.055660" " 1"
"1383" "Neg" "0" "20" "20" "7" "P20" "29" "353" "326" "17.00000" " 0.89845727" "3.049852" "-1.032046099" "2.828514" " 1"
"1384" "A9" "E-002" "20" "20" "7" "P20" "31" "403" " 97" "15.00000" "10.94393512" "3.667173" " 0.621707812" "4.772542" " 1"
"1385" "A6" "E-016" "20" "20" "7" "P20" "33" "414" "210" "17.00000" " 4.18726970" "4.534188" "-0.572971631" "3.009338" " 1"
"1386" "A9" "E-028" "20" "20" "7" "P20" "35" "406" "325" "16.00000" "12.02282309" "4.738577" "-0.543522572" "3.795174" " 1"
"1387" "A10" "E-061-R" "30" "20" "7" "P20" " 2" "127" "167" "15.00000" "12.47004231" "3.049407" "-0.081211819" "4.192512" " 1"
"1388" "Neg" "0" "30" "20" "7" "P20" " 4" "113" "279" "15.20000" "-0.17819310" "2.743621" " 0.044529372" "2.632498" " 1"
"1389" "Neg" "0" "30" "20" "7" "P20" " 6" "100" "384" "15.20000" "-0.08773793" "2.856736" "-0.185944500" "2.915454" " 1"
"1390" "A6" "J-031" "30" "20" "7" "P20" " 8" "206" "167" "15.20000" " 0.57369655" "2.318180" "-0.238477971" "2.608564" " 1"
"1391" "A6" "J-050" "30" "20" "7" "P20" "10" "202" "278" "15.20000" "-0.02842759" "2.405348" "-0.221271696" "2.507377" " 1"
"1392" "A6" "J-065" "30" "20" "7" "P20" "12" "196" "392" "15.20000" " 1.92793103" "3.220267" "-0.083321095" "2.769742" " 1"
"1393" "A10" "J-083" "30" "20" "7" "P20" "14" "252" "154" "15.00000" " 1.56489422" "2.574432" "-0.522015272" "2.666047" " 1"
"1394" "A6" "J-092" "30" "20" "7" "P20" "16" "246" "264" "15.20000" " 0.73377931" "2.661952" "-0.387900534" "2.493123" " 1"
"1395" "Neg" "0" "30" "20" "7" "P20" "18" "244" "377" "15.20000" "-0.45648276" "2.607345" " 0.016572096" "2.570967" " 1"
"1396" "B" "J-043" "30" "20" "7" "P20" "20" "299" "162" "15.00000" " 9.97764457" "4.205904" "-0.084681275" "4.094562" " 1"
"1397" "A9" "J-057" "30" "20" "7" "P20" "22" "301" "270" "15.20000" "-0.22600000" "2.642792" "-0.112843792" "2.520325" " 1"
"1398" "A9" "J-072" "30" "20" "7" "P20" "24" "294" "389" "15.00000" "15.32308886" "4.057513" " 1.212167995" "6.700275" " 1"
"1399" "A9" "J-001" "30" "20" "7" "P20" "26" "357" "153" "15.20000" "-0.17645517" "2.359652" "-0.119763017" "2.654999" " 1"
"1400" "A6" "J-015" "30" "20" "7" "P20" "28" "352" "273" "16.00000" " 3.49954831" "3.378039" "-0.902650479" "2.886152" " 1"
"1401" "Neg" "0" "30" "20" "7" "P20" "30" "356" "387" "18.00000" " 1.25682854" "3.289538" "-1.263853245" "2.885818" " 1"
"1402" "A9" "E-002" "30" "20" "7" "P20" "32" "407" "156" "15.00000" " 9.98344147" "4.231836" " 0.335069721" "4.292976" " 1"
"1403" "A6" "E-016" "30" "20" "7" "P20" "34" "406" "267" "16.00000" " 1.22404015" "3.135791" "-0.833002736" "2.918008" " 1"
"1404" "A9" "E-028" "30" "20" "7" "P20" "36" "414" "377" "13.00000" "12.78967864" "3.382260" " 0.159220242" "6.112479" " 1"
"1405" "A10" "E-061-R" "20" "30" "7" "P20" " 1" "142" "119" "11.00000" " 9.77793103" "4.386441" " 0.087284689" "4.352241" " 1"
"1406" "Neg" "0" "20" "30" "7" "P20" " 3" "132" "220" "12.78947" " 0.14017682" "2.395126" "-0.170853051" "2.540816" " 1"
"1407" "Neg" "0" "20" "30" "7" "P20" " 5" "120" "310" "12.78947" "-0.38371316" "2.537716" "-0.351600249" "2.487708" " 1"
"1408" "A6" "J-031" "20" "30" "7" "P20" " 7" "183" "121" "14.00000" " 1.77045677" "2.920541" "-0.638159588" "2.710262" " 1"
"1409" "A6" "J-050" "20" "30" "7" "P20" " 9" "182" "219" "12.78947" "-0.21039293" "2.390178" "-0.528683064" "2.474901" " 1"
"1410" "A6" "J-065" "20" "30" "7" "P20" "11" "184" "317" "13.00000" " 2.19708885" "2.965787" "-0.402020677" "2.618326" " 1"
"1411" "A10" "J-083" "20" "30" "7" "P20" "13" "235" "118" "13.00000" " 4.12020794" "3.493745" "-0.652268170" "2.978563" " 1"
"1412" "A6" "J-092" "20" "30" "7" "P20" "15" "237" "216" "12.78947" " 0.51838900" "2.825266" "-0.588511831" "2.370018" " 1"
"1413" "Neg" "0" "20" "30" "7" "P20" "17" "233" "312" "12.78947" " 0.02856582" "2.414495" "-0.254928394" "2.320482" " 1"
"1414" "B" "J-043" "20" "30" "7" "P20" "19" "287" "119" "15.00000" "10.26269394" "6.880334" "-0.166397742" "4.026434" " 1"
"1415" "A9" "J-057" "20" "30" "7" "P20" "21" "284" "216" "15.00000" " 1.26753173" "2.492067" "-0.782267596" "2.560246" " 1"
"1416" "A9" "J-072" "20" "30" "7" "P20" "23" "283" "315" "12.00000" "10.84510204" "3.412011" " 0.014743902" "3.656325" " 1"
"1417" "A9" "J-001" "20" "30" "7" "P20" "25" "342" "125" "12.78947" " 0.02310413" "2.352138" " 0.008290785" "2.435881" " 1"
"1418" "A6" "J-015" "20" "30" "7" "P20" "27" "334" "227" "12.00000" " 2.09056689" "3.064521" "-0.689539634" "2.938054" " 1"
"1419" "Neg" "0" "20" "30" "7" "P20" "29" "330" "320" "12.78947" " 1.66803536" "2.844879" " 0.667092154" "4.382326" "-1"
"1420" "A9" "E-002" "20" "30" "7" "P20" "31" "385" "140" "10.00000" " 7.30930599" "3.731199" " 0.187253231" "3.573184" " 1"
"1421" "A6" "E-016" "20" "30" "7" "P20" "33" "368" "238" "12.00000" " 4.32328798" "4.002535" "-0.508045732" "3.253906" " 1"
"1422" "A9" "E-028" "20" "30" "7" "P20" "35" "353" "335" "12.00000" " 8.32859410" "3.317271" "-0.161234756" "3.464569" "-1"
"1423" "A10" "E-061-R" "30" "30" "7" "P20" " 2" "133" "169" "13.00000" " 6.05718336" "3.499724" "-0.490150376" "3.647695" " 1"
"1424" "Neg" "0" "30" "30" "7" "P20" " 4" "127" "264" "12.78947" " 0.16660118" "2.310459" "-0.255146326" "2.421293" " 1"
"1425" "Neg" "0" "30" "30" "7" "P20" " 6" "119" "362" "12.78947" "-0.32821218" "2.670630" "-0.533608344" "2.651112" " 1"
"1426" "A6" "J-031" "30" "30" "7" "P20" " 8" "182" "169" "12.78947" "-0.69829077" "2.458398" "-0.449884807" "2.510290" " 1"
"1427" "A6" "J-050" "30" "30" "7" "P20" "10" "183" "263" "12.78947" " 0.08705305" "2.424556" "-0.305884184" "2.429809" " 1"
"1428" "A6" "J-065" "30" "30" "7" "P20" "12" "181" "367" "12.78947" " 0.64007859" "2.828903" "-0.686042964" "2.377379" " 1"
"1429" "A10" "J-083" "30" "30" "7" "P20" "14" "233" "164" "14.00000" " 3.12500816" "3.062749" "-0.682483912" "2.505062" " 1"
"1430" "A6" "J-092" "30" "30" "7" "P20" "16" "235" "264" "12.78947" " 0.67538310" "3.066551" "-0.423234745" "2.448319" " 1"
"1431" "Neg" "0" "30" "30" "7" "P20" "18" "229" "366" "12.78947" "-0.40579568" "2.345324" " 0.066640722" "2.358224" " 1"
"1432" "B" "J-043" "30" "30" "7" "P20" "20" "286" "172" "14.00000" " 8.38197390" "3.838853" "-0.328423423" "3.454376" " 1"
"1433" "A9" "J-057" "30" "30" "7" "P20" "22" "283" "264" "12.78947" "-0.18379175" "2.443242" "-0.346348070" "2.424605" " 1"
"1434" "A9" "J-072" "30" "30" "7" "P20" "24" "278" "367" "12.00000" " 9.67943311" "2.940424" " 0.132304878" "4.055706" " 1"
"1435" "A9" "J-001" "30" "30" "7" "P20" "26" "338" "177" "12.78947" "-0.25373281" "2.300135" "-0.020628892" "2.717478" " 1"
"1436" "A6" "J-015" "30" "30" "7" "P20" "28" "331" "272" "14.00000" " 2.28673736" "3.138799" "-0.473667954" "3.149597" " 1"
"1437" "Neg" "0" "30" "30" "7" "P20" "30" "324" "373" "12.78947" " 2.44893910" "2.841999" " 0.276074097" "3.988883" "-1"
"1438" "A9" "E-002" "30" "30" "7" "P20" "32" "373" "189" "11.00000" " 4.53870027" "2.815136" "-0.290011962" "3.538078" " 1"
"1439" "A6" "E-016" "30" "30" "7" "P20" "34" "359" "286" "13.00000" " 2.75516068" "3.298276" "-0.308834586" "3.152533" " 1"
"1440" "A9" "E-028" "30" "30" "7" "P20" "36" "348" "388" "13.00000" " 6.16079395" "2.946779" "-0.474031180" "4.130232" "-1"
"1441" "A6" "E-063" "20" "20" "7" "P21" " 1" "127" "112" "16.00000" " 2.443575910" "3.229325" "-0.185906293" "2.995220" "1"
"1442" "A9" "J-008" "20" "20" "7" "P21" " 3" "137" "227" "15.00000" " 4.211875882" "3.912821" "-0.383071049" "4.646936" "1"
"1443" "A9" "J-026" "20" "20" "7" "P21" " 5" "139" "343" "15.00000" " 2.230070522" "3.336599" "-0.704000664" "3.278907" "1"
"1444" "A6" "J-029" "20" "20" "7" "P21" " 7" "175" " 99" "15.00000" " 2.295105783" "3.003533" "-0.310355246" "2.842940" "1"
"1445" "A2" "J-047" "20" "20" "7" "P21" " 9" "181" "209" "20.00000" " 8.245560859" "8.659887" "-0.737086039" "3.994857" "1"
"1446" "A6" "J-062" "20" "20" "7" "P21" "11" "182" "327" "15.50000" " 0.764352470" "3.274044" "-0.690117766" "2.851473" "1"
"1447" "A9" "E-062" "20" "20" "7" "P21" "13" "246" "101" "15.00000" "15.958660085" "3.072603" " 0.782433599" "5.750328" "1"
"1448" "A6" "J-005" "20" "20" "7" "P21" "15" "250" "221" "15.50000" " 0.464806409" "2.926712" "-0.357385599" "2.811662" "1"
"1449" "A6" "J-022" "20" "20" "7" "P21" "17" "258" "330" "15.50000" " 0.616315087" "3.048056" "-0.447873486" "2.932839" "1"
"1450" "A9" "J-085" "20" "20" "7" "P21" "19" "292" "102" "14.00000" " 8.491696574" "3.259544" " 0.438552124" "4.076593" "1"
"1451" "Neg" "CN2" "20" "20" "7" "P21" "21" "297" "214" "15.50000" " 0.007676903" "2.679710" "-0.083354643" "2.710247" "1"
"1452" "Neg" "0" "20" "20" "7" "P21" "23" "302" "329" "15.50000" "-0.412603471" "2.593422" "-0.154104980" "2.697279" "1"
"1453" "A9" "E-010" "20" "20" "7" "P21" "25" "358" " 87" "15.00000" "16.889830748" "5.377277" " 1.419475432" "6.595412" "1"
"1454" "A6" "E-025" "20" "20" "7" "P21" "27" "364" "202" "15.50000" " 0.612803738" "2.850446" "-0.348697847" "2.788077" "1"
"1455" "A6" "E-041" "20" "20" "7" "P21" "29" "369" "316" "15.50000" " 0.506995995" "2.715364" "-0.275938762" "2.713123" "1"
"1456" "A9" "J-045" "20" "20" "7" "P21" "31" "411" " 87" "17.00000" " 3.637413984" "3.985161" "-0.075900208" "3.954201" "1"
"1457" "A6" "J-059" "20" "20" "7" "P21" "33" "419" "201" "18.00000" " 2.414985134" "3.566428" "-0.332702802" "2.864250" "1"
"1458" "A6" "J-073" "20" "20" "7" "P21" "35" "424" "320" "15.50000" " 0.663604806" "3.177241" "-0.719394347" "3.087734" "1"
"1459" "A6" "E-063" "30" "20" "7" "P21" " 2" "135" "170" "15.50000" " 0.189279039" "3.097895" "-0.722641319" "3.011193" "1"
"1460" "A9" "J-008" "30" "20" "7" "P21" " 4" "142" "282" "13.00000" " 4.782797732" "3.642761" " 0.674937343" "5.739021" "1"
"1461" "A9" "J-026" "30" "20" "7" "P21" " 6" "139" "394" "15.00000" " 2.689760226" "3.555808" "-1.102184595" "3.106854" "1"
"1462" "A6" "J-029" "30" "20" "7" "P21" " 8" "179" "155" "15.50000" " 1.082349800" "2.870161" "-0.568179677" "2.814250" "1"
"1463" "A2" "J-047" "30" "20" "7" "P21" "10" "175" "270" "16.00000" "10.272132999" "7.167870" "-0.558878249" "4.404768" "1"
"1464" "A6" "J-062" "30" "20" "7" "P21" "12" "183" "379" "15.50000" " 0.349132176" "2.976091" "-0.522449529" "2.981466" "1"
"1465" "A9" "E-062" "30" "20" "7" "P21" "14" "249" "155" "12.00000" "12.478639456" "2.934565" " 1.716844512" "6.337952" "1"
"1466" "A6" "J-005" "30" "20" "7" "P21" "16" "250" "271" "15.50000" " 0.390387183" "2.711470" "-0.267836474" "2.599806" "1"
"1467" "A6" "J-022" "30" "20" "7" "P21" "18" "254" "380" "17.00000" " 2.366803552" "3.002778" "-0.536035461" "2.941995" "1"
"1468" "A9" "J-085" "30" "20" "7" "P21" "20" "291" "160" "14.00000" " 7.661663948" "3.613628" " 0.306380309" "4.019389" "1"
"1469" "Neg" "CN2" "30" "20" "7" "P21" "22" "297" "275" "15.50000" "-0.053951936" "2.690048" "-0.015972409" "2.626337" "1"
"1470" "Neg" "0" "30" "20" "7" "P21" "24" "304" "387" "15.50000" "-0.697156208" "2.810542" "-0.006618439" "3.519919" "1"
"1471" "A9" "E-010" "30" "20" "7" "P21" "26" "360" "147" "13.00000" "19.139848771" "3.863118" " 1.529971805" "7.412683" "1"
"1472" "A6" "E-025" "30" "20" "7" "P21" "28" "363" "256" "15.50000" " 0.410787717" "2.657768" "-0.197170256" "2.715447" "1"
"1473" "A6" "E-041" "30" "20" "7" "P21" "30" "372" "370" "15.50000" " 0.348865154" "2.819323" "-0.817584118" "3.442248" "1"
"1474" "A9" "J-045" "30" "20" "7" "P21" "32" "415" "146" "19.00000" " 3.008423384" "3.604067" "-0.181670525" "2.697062" "1"
"1475" "A6" "J-059" "30" "20" "7" "P21" "34" "420" "260" "15.50000" " 0.521642190" "2.744069" "-0.143411844" "2.692973" "1"
"1476" "A6" "J-073" "30" "20" "7" "P21" "36" "423" "371" "15.50000" "-0.279132176" "3.439679" "-1.085426872" "3.919875" "1"
"1477" "A6" "E-063" "20" "30" "7" "P21" " 1" "136" "121" "15.00000" " 3.005345557" "3.053417" "-0.226025896" "2.740574" "1"
"1478" "A9" "J-008" "20" "30" "7" "P21" " 3" "138" "221" "12.00000" " 4.756757370" "3.325085" "-0.184390244" "3.475313" "1"
"1479" "A9" "J-026" "20" "30" "7" "P21" " 5" "133" "321" "14.00000" " 5.488140294" "3.255686" "-0.618240026" "2.909320" "1"
"1480" "A6" "J-029" "20" "30" "7" "P21" " 7" "193" "131" "13.33333" " 1.100271248" "3.039745" " 0.089851641" "3.911597" "1"
"1481" "A2" "J-047" "20" "30" "7" "P21" " 9" "192" "232" "13.00000" " 6.701247637" "3.924107" "-0.344708647" "3.809980" "1"
"1482" "A6" "J-062" "20" "30" "7" "P21" "11" "187" "332" "13.33333" " 0.319385172" "2.914668" "-0.897433712" "2.962090" "1"
"1483" "A9" "E-062" "20" "30" "7" "P21" "13" "231" "120" "13.00000" " 9.959206049" "2.898018" " 0.054470551" "3.955024" "1"
"1484" "A6" "J-005" "20" "30" "7" "P21" "15" "225" "225" "14.00000" " 2.347455139" "2.867216" "-0.282467825" "3.613744" "1"
"1485" "A6" "J-022" "20" "30" "7" "P21" "17" "224" "323" "13.33333" " 0.791103074" "3.175636" "-0.943147096" "2.854830" "1"
"1486" "A9" "J-085" "20" "30" "7" "P21" "19" "295" "112" "13.00000" " 6.849584121" "3.109741" " 0.271156015" "3.528300" "1"
"1487" "Neg" "CN2" "20" "30" "7" "P21" "21" "289" "220" "13.33333" "-1.398770344" "2.868693" "-0.716518308" "2.734341" "1"
"1488" "Neg" "0" "20" "30" "7" "P21" "23" "281" "319" "13.33333" "-0.222296564" "2.600738" "-0.187853535" "2.609369" "1"
"1489" "A9" "E-010" "20" "30" "7" "P21" "25" "329" "121" "15.00000" " 3.341283498" "3.239740" " 0.125371846" "3.465776" "1"
"1490" "A6" "E-025" "20" "30" "7" "P21" "27" "326" "219" "13.33333" " 1.062043400" "3.087483" "-0.736597222" "2.822043" "1"
"1491" "A6" "E-041" "20" "30" "7" "P21" "29" "324" "317" "14.00000" " 1.510668842" "2.999503" "-0.847651223" "2.849769" "1"
"1492" "A9" "J-045" "20" "30" "7" "P21" "31" "386" "128" "11.00000" "10.167214854" "3.657782" " 0.570587703" "5.681176" "1"
"1493" "A6" "J-059" "20" "30" "7" "P21" "33" "381" "228" "13.00000" " 2.711096408" "3.379400" "-0.556008772" "2.899280" "1"
"1494" "A6" "J-073" "20" "30" "7" "P21" "35" "370" "329" "14.00000" " 1.499641109" "3.231444" "-1.043272201" "3.036578" "1"
"1495" "A6" "E-063" "30" "30" "7" "P21" " 2" "135" "173" "13.33333" " 1.198264014" "2.881752" "-0.589898990" "2.832291" "1"
"1496" "A9" "J-008" "30" "30" "7" "P21" " 4" "137" "270" "13.00000" " 4.565500945" "3.791645" "-0.176660401" "3.845186" "1"
"1497" "A9" "J-026" "30" "30" "7" "P21" " 6" "134" "369" "14.00000" " 2.061060359" "3.644479" "-1.227493565" "3.029469" "1"
"1498" "A6" "J-029" "30" "30" "7" "P21" " 8" "191" "181" "13.33333" " 0.223797468" "2.913703" "-0.101278409" "3.924586" "1"
"1499" "A2" "J-047" "30" "30" "7" "P21" "10" "188" "282" "12.00000" " 7.041541950" "4.856263" "-0.020685976" "4.685092" "1"
"1500" "A6" "J-062" "30" "30" "7" "P21" "12" "182" "376" "14.00000" " 1.649331158" "3.203601" "-0.626570142" "3.018402" "1"
"1501" "A9" "E-062" "30" "30" "7" "P21" "14" "226" "170" "14.00000" "10.255513866" "3.118038" "-0.544761905" "3.162094" "1"
"1502" "A6" "J-005" "30" "30" "7" "P21" "16" "224" "274" "13.33333" " 0.860433996" "2.915700" "-0.259154040" "3.761211" "1"
"1503" "A6" "J-022" "30" "30" "7" "P21" "18" "224" "367" "13.33333" " 0.273580470" "3.382142" "-0.580303030" "3.055242" "1"
"1504" "A9" "J-085" "30" "30" "7" "P21" "20" "294" "167" "13.00000" " 6.709281664" "3.069435" " 0.150767544" "3.588488" "1"
"1505" "Neg" "CN2" "30" "30" "7" "P21" "22" "287" "273" "13.33333" "-0.002151899" "2.956224" "-0.392127525" "2.693160" "1"
"1506" "Neg" "0" "30" "30" "7" "P21" "24" "279" "367" "13.33333" "-0.296057866" "2.835505" "-0.287651515" "2.830309" "1"
"1507" "A9" "E-010" "30" "30" "7" "P21" "26" "326" "172" "14.00000" " 4.998466558" "4.148142" "-0.107265122" "3.717590" "1"
"1508" "A6" "E-025" "30" "30" "7" "P21" "28" "324" "271" "13.33333" "-0.768896926" "2.936496" "-0.770697601" "2.801512" "1"
"1509" "A6" "E-041" "30" "30" "7" "P21" "30" "320" "368" "13.00000" " 1.604706994" "3.406535" "-0.977453008" "2.890342" "1"
"1510" "A9" "J-045" "30" "30" "7" "P21" "32" "381" "180" "12.00000" " 7.885510204" "4.031017" " 0.044588415" "3.579446" "1"
"1511" "A6" "J-059" "30" "30" "7" "P21" "34" "374" "281" "13.33333" "-0.293146474" "3.211683" "-0.748658460" "2.861854" "1"
