"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"189" "A6" "J-065" "20" "30" "24" "P03" "17" "246" "334" "15.44444" " 0.61011252" "5.062461" "-0.40278937" "2.246667" "1"
"190" "A9" "E-046" "20" "30" "24" "P03" "19" "292" " 97" "13.00000" "10.25160681" "4.988827" " 0.42776942" "4.025908" "1"
"191" "A9" "E-065" "20" "30" "24" "P03" "21" "294" "211" "15.44444" " 0.49347130" "2.232273" "-0.16631225" "2.219662" "1"
"192" "A9" "J-010" "20" "30" "24" "P03" "23" "296" "319" "15.44444" "-1.42449933" "2.636554" "-1.42165882" "2.534913" "1"
"193" "A9" "E-011" "20" "30" "24" "P03" "25" "354" "107" "16.00000" " 2.82262233" "3.434949" "-0.02043092" "2.475164" "1"
"194" "A9" "E-026" "20" "30" "24" "P03" "27" "359" "220" "16.00000" " 3.85550816" "3.294127" "-0.60568399" "2.592866" "1"
"195" "A10" "E-042" "20" "30" "24" "P03" "29" "362" "330" "15.44444" " 0.32821095" "2.953575" "-0.97149731" "2.519702" "1"
"196" "A9" "J-036" "20" "30" "24" "P03" "31" "412" "107" "17.00000" " 6.75609323" "3.755119" "-0.45868859" "3.632990" "1"
"197" "A10" "J-054" "20" "30" "24" "P03" "33" "416" "215" "16.00000" " 3.65856964" "3.010424" "-0.53535226" "3.044302" "1"
"198" "A1" "J-068" "20" "30" "24" "P03" "35" "424" "330" "15.44444" "-0.40388518" "2.403597" "-0.68533984" "2.436570" "1"
"199" "A10" "J-083" "30" "30" "24" "P03" " 2" "114" "164" "16.00000" " 3.45500627" "3.239372" "-0.36120383" "2.430044" "1"
"200" "A6" "J-092" "30" "30" "24" "P03" " 4" "119" "266" "15.00000" " 2.57808181" "2.577528" "-0.20469788" "2.689658" "1"
"201" "Neg" "0" "30" "30" "24" "P03" " 6" "120" "375" "15.44444" "-0.50734312" "2.484708" "-0.60453567" "2.299223" "1"
"202" "A10" "E-061-B" "30" "30" "24" "P03" " 8" "189" "165" "16.00000" " 5.51962359" "4.018395" "-0.72499316" "2.451919" "1"
"203" "A9" "J-002" "30" "30" "24" "P03" "10" "194" "280" "16.00000" " 7.47642409" "5.288370" "-0.62698016" "2.899957" "1"
"204" "A9" "J-019" "30" "30" "24" "P03" "12" "198" "381" "14.00000" " 9.30013769" "4.428419" "-0.57430824" "3.469192" "1"
"205" "A6" "J-031" "30" "30" "24" "P03" "14" "241" "159" "15.44444" "-0.99061415" "2.731980" "-0.49322678" "2.398485" "1"
"206" "A6" "J-050" "30" "30" "24" "P03" "16" "244" "286" "15.44444" " 0.19522822" "2.897561" "-0.30309892" "2.165964" "1"
"207" "A6" "J-065" "30" "30" "24" "P03" "18" "244" "386" "15.44444" " 1.32535050" "4.777777" "-0.40284993" "2.414627" "1"
"208" "A9" "E-046" "30" "30" "24" "P03" "20" "289" "159" "15.00000" " 2.09538787" "2.569394" "-0.26207835" "2.547948" "1"
"209" "A9" "E-065" "30" "30" "24" "P03" "22" "293" "267" "15.44444" "-0.82214953" "2.356579" "-0.66896366" "2.291789" "1"
"210" "A9" "J-010" "30" "30" "24" "P03" "24" "301" "376" "15.44444" "-2.20397864" "2.770505" "-1.95914199" "2.770498" "1"
"211" "A9" "E-011" "30" "30" "24" "P03" "26" "355" "163" "15.44444" " 0.17539386" "2.682740" "-0.68150740" "2.351843" "1"
"212" "A9" "E-026" "30" "30" "24" "P03" "28" "356" "278" "15.00000" " 2.12070522" "3.110226" "-0.73315073" "2.615275" "1"
"213" "A10" "E-042" "30" "30" "24" "P03" "30" "362" "391" "15.44444" "-0.76782377" "2.650710" "-1.22063594" "2.569870" "1"
"214" "A9" "J-036" "30" "30" "24" "P03" "32" "416" "161" "17.00000" " 7.75527192" "3.952026" "-0.03919858" "2.752108" "1"
"215" "A10" "J-054" "30" "30" "24" "P03" "34" "418" "271" "15.44444" " 0.07000000" "2.280183" "-0.07913190" "2.327915" "1"
"216" "A1" "J-068" "30" "30" "24" "P03" "36" "425" "381" "15.44444" "-0.59970628" "2.451412" " 0.45080582" "4.513457" "1"
"217" "A6" "J-029" "20" "20" "24" "P04" " 1" "144" "120" "14.00" " 5.43985318" "3.074492" "-0.200154440" "3.278155" "1"
"218" "A2" "J-047" "20" "20" "24" "P04" " 3" "149" "219" "15.00" " 1.49885755" "2.524971" "-0.743260292" "2.639479" "1"
"219" "A6" "J-062" "20" "20" "24" "P04" " 5" "148" "321" "13.20" "-0.34296564" "2.662709" "-0.921792929" "3.126369" "1"
"220" "B" "J-043" "20" "20" "24" "P04" " 7" "185" "109" "10.00" " 6.60854890" "2.771561" " 0.487047591" "4.388657" "1"
"221" "A9" "J-057" "20" "20" "24" "P04" " 9" "189" "212" "14.00" " 2.61585644" "2.708578" "-0.636084299" "2.511894" "1"
"222" "A9" "J-072" "20" "20" "24" "P04" "11" "191" "316" "14.00" "17.57570962" "4.693369" "-0.440411840" "4.257683" "1"
"223" "A9" "J-052" "20" "20" "24" "P04" "13" "232" " 99" "13.20" " 0.01094033" "2.175288" "-0.007118056" "2.214414" "1"
"224" "A10" "J-067" "20" "20" "24" "P04" "15" "238" "207" "12.00" "14.39140590" "7.253169" " 0.132259146" "4.517632" "1"
"225" "Neg" "0" "20" "20" "24" "P04" "17" "245" "303" "14.00" " 4.91153344" "5.122710" "-0.266817889" "3.933577" "1"
"226" "A9" "E-002" "20" "20" "24" "P04" "19" "283" "105" "13.00" "10.99916824" "4.791625" " 0.104674185" "3.895236" "1"
"227" "A6" "E-016" "20" "20" "24" "P04" "21" "286" "208" "12.00" " 4.32303855" "2.440744" "-0.731640244" "2.823799" "1"
"228" "A9" "E-028" "20" "20" "24" "P04" "23" "282" "309" "12.00" "13.51197279" "3.371951" " 0.221935976" "4.929054" "1"
"229" "A9" "J-085" "20" "20" "24" "P04" "25" "330" " 92" "14.00" "11.65252855" "3.148951" "-0.049694337" "3.664930" "1"
"230" "Neg" "CN2" "20" "20" "24" "P04" "27" "337" "200" "13.20" "-0.05804702" "1.975059" "-0.106758207" "2.250444" "1"
"231" "Neg" "0" "20" "20" "24" "P04" "29" "340" "308" "13.20" "-0.25433996" "2.230778" "-0.123488005" "2.267591" "1"
"232" "A9" "E-006" "20" "20" "24" "P04" "31" "386" " 99" "14.00" "11.85841762" "2.565513" "-0.073373206" "4.263412" "1"
"233" "A9" "E-022" "20" "20" "24" "P04" "33" "391" "198" "13.00" "13.23223062" "4.700184" " 0.255159774" "5.590474" "1"
"234" "A6" "E-039" "20" "20" "24" "P04" "35" "397" "301" "14.00" " 1.61293638" "3.013877" "-1.120804376" "2.901927" "1"
"235" "A6" "J-029" "30" "20" "24" "P04" " 2" "150" "168" "13.00" " 2.57264650" "2.855993" "-0.917008145" "2.945006" "1"
"236" "A2" "J-047" "30" "20" "24" "P04" " 4" "146" "270" "14.00" " 1.50482871" "2.330924" "-0.642461390" "2.504194" "1"
"237" "A6" "J-062" "30" "20" "24" "P04" " 6" "153" "369" "13.20" "-1.16817360" "2.488805" " 0.066297348" "6.209263" "1"
"238" "B" "J-043" "30" "20" "24" "P04" " 8" "185" "166" "14.00" " 2.97287113" "3.031163" "-0.803722651" "2.832122" "1"
"239" "A9" "J-057" "30" "20" "24" "P04" "10" "192" "261" "13.20" "-0.13452080" "2.134413" "-0.263809975" "2.096659" "1"
"240" "A9" "J-072" "30" "20" "24" "P04" "12" "190" "368" "12.00" "15.17882086" "3.158849" " 1.041807927" "7.379332" "1"
"241" "A9" "J-052" "30" "20" "24" "P04" "14" "233" "152" "13.20" " 0.01052441" "2.189635" "-0.178983586" "2.269869" "1"
"242" "A10" "J-067" "30" "20" "24" "P04" "16" "240" "261" "13.20" " 0.20142857" "2.128139" "-0.351622475" "2.346242" "1"
"243" "Neg" "0" "30" "20" "24" "P04" "18" "240" "363" "13.00" "15.41786389" "3.210390" "-0.023486842" "4.114232" "1"
"244" "A9" "E-002" "30" "20" "24" "P04" "20" "279" "158" "11.00" " 8.92851459" "2.548859" " 0.264351077" "4.240104" "1"
"245" "A6" "E-016" "30" "20" "24" "P04" "22" "282" "259" "14.00" " 2.52140294" "3.293710" "-0.785669241" "2.447151" "1"
"246" "A9" "E-028" "30" "20" "24" "P04" "24" "287" "361" "12.00" "14.63061224" "2.697586" " 0.216082317" "5.155160" "1"
"247" "A9" "J-085" "30" "20" "24" "P04" "26" "335" "141" "14.00" " 5.37582382" "3.060234" "-0.404009009" "3.145115" "1"
"248" "Neg" "CN2" "30" "20" "24" "P04" "28" "339" "252" "13.20" " 0.12056058" "2.300641" "-0.190464015" "2.265596" "1"
"249" "Neg" "0" "30" "20" "24" "P04" "30" "344" "366" "13.20" "-0.60802893" "2.149964" "-0.467329545" "2.276025" "1"
"250" "A9" "E-006" "30" "20" "24" "P04" "32" "392" "149" "14.00" " 8.04132137" "3.462248" "-0.275382883" "3.098186" "1"
"251" "A9" "E-022" "30" "20" "24" "P04" "34" "399" "251" "14.00" "12.01254486" "6.001971" "-0.059942085" "4.772609" "1"
"252" "A6" "E-039" "30" "20" "24" "P04" "36" "399" "355" "13.20" "-1.63896926" "3.016406" "-1.546775956" "4.087293" "1"
"253" "A6" "J-029" "20" "30" "24" "P04" " 1" "125" "112" "15.00" " 6.11187588" "3.662350" "-0.194598274" "2.794339" "1"
"254" "A2" "J-047" "20" "30" "24" "P04" " 3" "129" "216" "17.00" " 1.68102109" "3.313082" "-0.727496454" "2.444840" "1"
"255" "A6" "J-062" "20" "30" "24" "P04" " 5" "132" "329" "15.56" " 0.67009198" "2.997497" "-0.875378378" "2.356338" "1"
"256" "B" "J-043" "20" "30" "24" "P04" " 7" "178" "110" "16.00" " 3.94122961" "3.351838" "-0.702982216" "2.542549" "1"
"257" "A9" "J-057" "20" "30" "24" "P04" " 9" "180" "217" "15.56" " 0.60982917" "2.472802" "-0.951199324" "2.378514" "1"
"258" "A9" "J-072" "20" "30" "24" "P04" "11" "180" "327" "14.00" " 9.49735726" "4.337381" "-0.703246461" "3.868482" "1"
"259" "A9" "J-052" "20" "30" "24" "P04" "13" "228" "106" "15.56" "-0.13310118" "2.235066" "-0.050246622" "2.118717" "1"
"260" "A10" "J-067" "20" "30" "24" "P04" "15" "233" "213" "14.00" " 3.40388254" "3.373551" "-0.479871300" "3.029044" "1"
"261" "Neg" "0" "20" "30" "24" "P04" "17" "232" "321" "15.00" " 6.24844852" "4.428622" "-0.626762948" "2.697027" "1"
"262" "A9" "E-002" "20" "30" "24" "P04" "19" "286" " 98" "15.00" " 8.15234133" "4.564004" " 0.369306109" "3.870428" "1"
"263" "A6" "E-016" "20" "30" "24" "P04" "21" "282" "209" "13.00" " 3.54034026" "2.998000" "-0.398411654" "2.654632" "1"
"264" "A9" "E-028" "20" "30" "24" "P04" "23" "281" "315" "15.00" " 6.64925247" "3.939478" "-0.334531873" "3.456517" "1"
"265" "A9" "J-085" "20" "30" "24" "P04" "25" "341" "103" "15.00" " 8.38713681" "3.478084" " 0.009933599" "3.178864" "1"
"266" "Neg" "CN2" "20" "30" "24" "P04" "27" "338" "214" "15.56" "-0.03027595" "2.065549" "-0.121618243" "2.194598" "1"
"267" "Neg" "0" "20" "30" "24" "P04" "29" "336" "317" "15.56" " 0.05490145" "2.384617" "-0.214543919" "2.241355" "1"
"268" "A9" "E-006" "20" "30" "24" "P04" "31" "387" "106" "16.00" "11.50789210" "4.310599" "-0.215355677" "3.443343" "1"
"269" "A9" "E-022" "20" "30" "24" "P04" "33" "389" "216" "15.00" " 4.47290550" "3.218338" "-0.365491368" "2.880487" "1"
"270" "A6" "E-039" "20" "30" "24" "P04" "35" "387" "332" "17.00" " 1.87204218" "3.030990" "-0.908297872" "2.526749" "1"
"271" "A6" "J-029" "30" "30" "24" "P04" " 2" "132" "163" "16.00" " 1.61063990" "3.275943" "-0.677599179" "2.522877" "1"
"272" "A2" "J-047" "30" "30" "24" "P04" " 4" "126" "272" "17.00" " 2.31134295" "3.173816" "-0.774109929" "2.515173" "1"
"273" "A6" "J-062" "30" "30" "24" "P04" " 6" "130" "381" "16.00" " 0.71735257" "2.621226" "-1.312342681" "2.574495" "1"
"274" "B" "J-043" "30" "30" "24" "P04" " 8" "178" "168" "16.00" " 2.32471769" "2.917738" "-0.948201094" "2.486429" "1"
"275" "A9" "J-057" "30" "30" "24" "P04" "10" "178" "265" "15.56" "-1.56927727" "2.515846" "-1.083077703" "2.402411" "1"
"276" "A9" "J-072" "30" "30" "24" "P04" "12" "175" "385" "15.00" " 7.78025388" "3.949471" "-0.569521912" "4.565304" "1"
"277" "A9" "J-052" "30" "30" "24" "P04" "14" "230" "157" "15.56" "-0.10788436" "2.099518" "-0.194807432" "2.118540" "1"
"278" "A10" "J-067" "30" "30" "24" "P04" "16" "231" "265" "15.56" "-0.03098555" "2.153419" "-0.366192568" "2.185060" "1"
"279" "Neg" "0" "30" "30" "24" "P04" "18" "231" "384" "15.00" "13.79211566" "3.425779" " 0.535205843" "4.839134" "1"
"280" "A9" "E-002" "30" "30" "24" "P04" "20" "282" "154" "15.00" " 5.86795487" "3.473771" "-0.144130146" "3.104435" "1"
"281" "A6" "E-016" "30" "30" "24" "P04" "22" "278" "264" "17.00" " 6.54581576" "4.738364" "-0.654358156" "2.434712" "1"
"282" "A9" "E-028" "30" "30" "24" "P04" "24" "282" "374" "17.00" " 6.95238624" "3.343872" "-0.615312057" "3.105186" "1"
"283" "A9" "J-085" "30" "30" "24" "P04" "26" "341" "159" "15.00" " 3.30438646" "2.806752" "-0.437675963" "2.744414" "1"
"284" "Neg" "CN2" "30" "30" "24" "P04" "28" "339" "265" "15.56" "-0.04270696" "2.404048" "-0.119891892" "2.313266" "1"
"285" "Neg" "0" "30" "30" "24" "P04" "30" "334" "375" "15.56" "-0.09638633" "2.235489" "-0.403168919" "2.386530" "1"
"286" "A9" "E-006" "30" "30" "24" "P04" "32" "391" "160" "16.00" " 6.11404015" "3.729045" "-0.199497264" "3.228984" "1"
"287" "A9" "E-022" "30" "30" "24" "P04" "34" "391" "272" "17.00" " 2.78475028" "3.459785" "-0.975663121" "2.743341" "1"
"288" "A6" "E-039" "30" "30" "24" "P04" "36" "388" "392" "15.56" "-1.06423127" "2.821433" "-1.775391892" "3.305966" "1"
"289" "A9" "E-009" "20" "20" "24" "P05" " 1" "139" "126" "15.00000" " 3.23874471" "2.572923" "-0.47161687" " 2.330209" "1"
"290" "A9" "E-024" "20" "20" "24" "P05" " 3" "137" "223" "14.00000" " 4.97216966" "3.023353" "-0.67493565" " 2.659760" "1"
"291" "A6" "E-040" "20" "20" "24" "P05" " 5" "137" "327" "15.00000" " 1.15562764" "2.697841" "-1.08818061" " 2.340353" "1"
"292" "A6" "E-063" "20" "20" "24" "P05" " 7" "181" "123" "13.00000" " 1.27493384" "2.449505" "-0.73839286" " 2.331656" "1"
"293" "A9" "J-008" "20" "20" "24" "P05" " 9" "189" "225" "11.00000" " 3.64251989" "2.735749" "-0.56797249" " 2.772849" "1"
"294" "A9" "J-026" "20" "20" "24" "P05" "11" "187" "327" "13.00000" " 1.95463138" "2.233151" "-0.45769110" " 2.268153" "1"
"295" "A10" "J-076" "20" "20" "24" "P05" "13" "236" "123" "14.00000" " 8.18587276" "3.929869" "-0.68475225" " 2.605736" "1"
"296" "A9" "J-087" "20" "20" "24" "P05" "15" "231" "225" "12.00000" " 6.79653061" "3.407944" "-0.54561280" " 2.975524" "1"
"297" "Neg" "0" "20" "20" "24" "P05" "17" "228" "323" "13.80645" " 0.05586847" "2.020195" "-0.17374041" " 2.222694" "1"
"298" "A9" "E-005" "20" "20" "24" "P05" "19" "280" "116" "14.00000" " 2.60194127" "2.496865" "-0.48044080" " 2.445943" "1"
"299" "A9" "E-021" "20" "20" "24" "P05" "21" "287" "216" "15.00000" " 1.77764457" "2.725245" "-0.90894422" " 2.256883" "1"
"300" "A9" "E-035" "20" "20" "24" "P05" "23" "292" "317" "13.00000" " 9.20137996" "2.694132" "-0.50318922" " 3.391794" "1"
"301" "A9" "E-012" "20" "20" "24" "P05" "25" "340" "117" "14.00000" " 7.97060359" "3.763010" "-0.01608430" " 3.113104" "1"
"302" "A9" "E-027" "20" "20" "24" "P05" "27" "343" "216" "12.00000" " 5.85317460" "3.070419" "-0.45346037" " 2.836223" "1"
"303" "A2" "E-045" "20" "20" "24" "P05" "29" "351" "323" "13.80645" " 0.78239460" "2.595631" "-0.70101662" " 3.344431" "1"
"304" "A9" "E-047" "20" "20" "24" "P05" "31" "393" "132" "14.00000" "21.70995106" "8.191834" " 0.35607543" " 5.447761" "1"
"305" "A9" "E-066" "20" "20" "24" "P05" "33" "393" "232" "13.00000" "21.81429112" "3.999718" "-0.04352757" " 5.157017" "1"
"306" "B" "J-014" "20" "20" "24" "P05" "35" "389" "334" "15.00000" " 6.30551481" "3.826617" "-1.34580345" " 3.024606" "1"
"307" "A9" "E-009" "30" "20" "24" "P05" " 2" "137" "176" "16.00000" " 2.17440402" "3.769448" "-0.52433995" " 2.275633" "1"
"308" "A9" "E-024" "30" "20" "24" "P05" " 4" "134" "280" "15.00000" "36.56767278" "8.378744" "-0.10831009" " 4.884940" "1"
"309" "A6" "E-040" "30" "20" "24" "P05" " 6" "133" "379" "15.00000" " 2.03878702" "3.035662" "-1.36846282" " 2.508245" "1"
"310" "A6" "E-063" "30" "20" "24" "P05" " 8" "190" "177" "13.80645" "-0.17762226" "2.486076" "-1.06043478" " 2.394944" "1"
"311" "A9" "J-008" "30" "20" "24" "P05" "10" "192" "276" "13.00000" " 4.10344045" "2.554993" "-0.30072682" " 2.931952" "1"
"312" "A9" "J-026" "30" "20" "24" "P05" "12" "192" "380" "14.00000" " 1.98549755" "2.702889" "-0.91915701" " 2.407277" "1"
"313" "A10" "J-076" "30" "20" "24" "P05" "14" "235" "172" "13.00000" " 4.25049149" "2.695996" "-0.48689536" " 2.755065" "1"
"314" "A9" "J-087" "30" "20" "24" "P05" "16" "227" "274" "12.00000" " 5.00591837" "3.341599" "-0.15930793" " 2.986707" "1"
"315" "Neg" "0" "30" "20" "24" "P05" "18" "232" "372" "13.80645" "-0.26893761" "2.085972" " 0.03115729" " 2.434201" "1"
"316" "A9" "E-005" "30" "20" "24" "P05" "20" "287" "170" "13.80645" " 0.22740304" "2.417887" "-0.83397059" " 2.338480" "1"
"317" "A9" "E-021" "30" "20" "24" "P05" "22" "288" "267" "15.00000" " 3.30957687" "2.995111" "-0.65191899" " 2.148657" "1"
"318" "A9" "E-035" "30" "20" "24" "P05" "24" "293" "371" "15.00000" "11.02166432" "3.890206" "-1.18778220" " 2.961505" "1"
"319" "A9" "E-012" "30" "20" "24" "P05" "26" "340" "169" "12.00000" " 2.75097506" "2.643087" "-0.54311280" " 2.423137" "1"
"320" "A9" "E-027" "30" "20" "24" "P05" "28" "347" "266" "15.00000" " 0.99873061" "3.010816" "-1.00094622" " 3.114238" "1"
"321" "A2" "E-045" "30" "20" "24" "P05" "30" "353" "371" "15.00000" " 3.92078984" "3.416373" "-0.49470120" " 3.910238" "1"
"322" "A9" "E-047" "30" "20" "24" "P05" "32" "389" "180" "13.00000" "13.27315690" "2.476661" " 0.13283521" " 4.548145" "1"
"323" "A9" "E-066" "30" "20" "24" "P05" "34" "390" "286" "14.00000" "15.53845024" "4.380384" "-0.46365508" " 4.505298" "1"
"324" "B" "J-014" "30" "20" "24" "P05" "36" "387" "392" "14.00000" " 4.10817292" "3.696134" "-0.54752441" " 5.252891" "1"
"325" "A9" "E-009" "20" "30" "24" "P05" " 1" "131" "108" "17.00000" " 2.43442841" "3.152736" "-0.43090071" " 2.193481" "1"
"326" "A9" "E-024" "20" "30" "24" "P05" " 3" "133" "219" "18.00000" " 4.14358771" "4.443812" "-0.66416729" " 3.192598" "1"
"327" "A6" "E-040" "20" "30" "24" "P05" " 5" "135" "336" "16.58824" " 0.13911392" "3.053399" "-1.31657635" " 2.825391" "1"
"328" "A6" "E-063" "20" "30" "24" "P05" " 7" "182" "104" "16.58824" " 0.15914845" "2.840094" "-0.72101683" " 2.444366" "1"
"329" "A9" "J-008" "20" "30" "24" "P05" " 9" "186" "223" "17.00000" " 3.05245283" "3.048614" "-0.82259220" " 2.316800" "1"
"330" "A9" "J-026" "20" "30" "24" "P05" "11" "183" "337" "16.58824" "-0.19239420" "3.208361" "-1.09296031" " 3.051859" "1"
"331" "A10" "J-076" "20" "30" "24" "P05" "13" "224" " 97" "15.00000" " 4.21565585" "3.087667" "-0.60481408" " 2.442611" "1"
"332" "A9" "J-087" "20" "30" "24" "P05" "15" "238" "208" "16.58824" " 0.32243959" "2.832368" "-0.55341515" " 2.474136" "1"
"333" "Neg" "0" "20" "30" "24" "P05" "17" "240" "330" "16.58824" "-0.13270426" "2.211014" "-0.22291652" " 2.792872" "1"
"334" "A9" "E-005" "20" "30" "24" "P05" "19" "283" "105" "16.58824" " 0.68574223" "2.734770" "-0.37376227" " 2.269754" "1"
"335" "A9" "E-021" "20" "30" "24" "P05" "21" "283" "212" "16.58824" " 0.24723820" "2.193470" "-0.25892707" " 2.290030" "1"
"336" "A9" "E-035" "20" "30" "24" "P05" "23" "289" "330" "16.58824" "-1.53767549" "2.641203" "-1.19345319" " 2.706195" "1"
"337" "A9" "E-012" "20" "30" "24" "P05" "25" "343" " 97" "16.00000" " 4.18500627" "2.881301" "-0.24822161" " 2.650272" "1"
"338" "A9" "E-027" "20" "30" "24" "P05" "27" "345" "213" "16.58824" "-0.02288838" "2.572042" "-1.04585905" " 2.489823" "1"
"339" "A2" "E-045" "20" "30" "24" "P05" "29" "352" "328" "16.58824" "-0.02164557" "2.950825" "-1.06951262" " 2.552064" "1"
"340" "A9" "E-047" "20" "30" "24" "P05" "31" "395" " 92" "15.00000" " 4.29177715" "2.654896" "-0.18951366" " 3.644388" "1"
"341" "A9" "E-066" "20" "30" "24" "P05" "33" "405" "200" "20.00000" " 6.13685760" "6.375465" "-0.83213068" " 3.277270" "1"
"342" "B" "J-014" "20" "30" "24" "P05" "35" "407" "318" "17.00000" " 2.85065483" "3.181110" "-1.04670922" " 2.680255" "1"
"343" "A9" "E-009" "30" "30" "24" "P05" " 2" "130" "164" "16.58824" " 0.91956272" "2.979964" "-0.73273492" " 2.436511" "1"
"344" "A9" "E-024" "30" "30" "24" "P05" " 4" "133" "281" "17.00000" "43.67855716" "9.935065" " 3.74743617" "14.115054" "1"
"345" "A6" "E-040" "30" "30" "24" "P05" " 6" "134" "391" "16.58824" " 0.05456847" "3.066232" "-1.15155680" " 2.660409" "1"
"346" "A6" "E-063" "30" "30" "24" "P05" " 8" "183" "161" "16.58824" "-0.79278481" "2.612651" "-0.72528401" " 2.233338" "1"
"347" "A9" "J-008" "30" "30" "24" "P05" "10" "189" "278" "16.00000" " 2.35387704" "3.086644" "-0.94600547" " 2.476528" "1"
"348" "A9" "J-026" "30" "30" "24" "P05" "12" "188" "390" "16.58824" "-0.24601841" "2.854255" "-1.05302244" " 2.551717" "1"
"349" "A10" "J-076" "30" "30" "24" "P05" "14" "233" "151" "18.00000" " 1.77032706" "3.099322" "-0.52724558" " 2.294125" "1"
"350" "A9" "J-087" "30" "30" "24" "P05" "16" "240" "272" "16.58824" " 0.30043728" "2.403638" "-0.20311711" " 2.295427" "1"
"351" "Neg" "0" "30" "30" "24" "P05" "18" "240" "386" "16.58824" " 0.42217491" "2.401177" "-0.29111150" " 2.498817" "1"
"352" "A9" "E-005" "30" "30" "24" "P05" "20" "284" "159" "16.58824" "-0.19562716" "2.662729" "-0.36084151" " 2.519745" "1"
"353" "A9" "E-021" "30" "30" "24" "P05" "22" "282" "272" "16.58824" " 0.46995397" "2.241981" "-0.29024544" " 2.249347" "1"
"354" "A9" "E-035" "30" "30" "24" "P05" "24" "280" "390" "13.00000" " 2.39325142" "2.916022" "-0.68922932" " 2.770070" "1"
"355" "A9" "E-012" "30" "30" "24" "P05" "26" "341" "157" "17.00000" " 0.83031077" "2.427199" "-0.79157447" " 2.388074" "1"
"356" "A9" "E-027" "30" "30" "24" "P05" "28" "343" "267" "16.58824" "-0.96540852" "2.757647" "-1.27824334" " 2.514316" "1"
"357" "A2" "E-045" "30" "30" "24" "P05" "30" "353" "390" "16.00000" " 4.05728984" "3.510788" "-1.07312927" " 2.972504" "1"
"358" "A9" "E-047" "30" "30" "24" "P05" "32" "397" "143" "21.00000" " 1.81648216" "3.545008" "-0.65862436" " 2.531054" "1"
"359" "A9" "E-066" "30" "30" "24" "P05" "34" "404" "263" "16.00000" " 8.94859473" "4.047099" "-0.44709302" " 4.045343" "1"
"360" "B" "J-014" "30" "30" "24" "P05" "36" "403" "378" "13.00000" " 1.84455577" "3.132855" "-1.83492794" " 3.294833" "1"
"361" "A9" "J-052" "20" "20" "24" "P06" " 1" "129" "113" "14.07143" " 3.611433e-01" "2.517534" "-0.16921613" "2.341305" "1"
"362" "A10" "J-067" "20" "20" "24" "P06" " 3" "136" "217" "13.00000" " 2.775750e+01" "7.029459" " 0.81167920" "7.470047" "1"
"363" "Neg" "0" "20" "20" "24" "P06" " 5" "140" "317" "14.00000" " 1.035199e+01" "7.102924" "-0.43830438" "4.708976" "1"
"364" "A9" "E-006" "20" "20" "24" "P06" " 7" "175" "108" "14.00000" " 1.694289e+01" "2.955562" " 0.39560167" "5.354873" "1"
"365" "A9" "E-022" "20" "20" "24" "P06" " 9" "180" "212" "12.00000" " 1.461200e+01" "5.783627" " 0.78141463" "5.855422" "1"
"366" "A6" "E-039" "20" "20" "24" "P06" "11" "181" "320" "14.07143" "-1.610306e-05" "2.446612" "-0.60447097" "3.679058" "1"
"367" "A1" "J-084" "20" "20" "24" "P06" "13" "233" "114" "14.07143" " 1.964895e-01" "2.554085" "-0.57952581" "2.383908" "1"
