"CLx" "strain" "T1" "T2" "day" "Petri" "spot" "X_position" "Y_position" "radius" "av_intensity" "sd_intensity" "av_intensity_back" "sd_intensity_back" "filter"
"1306" "A6" "J-029" "20" "20" "13" "P19" "19" "300" " 97" "18.00000" " 3.092130823" "3.640476" "-0.50875737" "3.141376" "1"
"1307" "A2" "J-047" "20" "20" "13" "P19" "21" "298" "207" "17.00000" " 4.071120977" "4.090180" "-0.41029433" "3.526096" "1"
"1308" "A6" "J-062" "20" "20" "13" "P19" "23" "292" "322" "15.85000" " 0.173984868" "3.348780" "-0.25087432" "3.483240" "1"
"1309" "B" "J-037" "20" "20" "13" "P19" "25" "359" "119" "13.00000" "11.370907372" "3.526331" " 3.13592105" "8.878382" "1"
"1310" "A1" "J-056" "20" "20" "13" "P19" "27" "352" "224" "15.85000" " 0.436645649" "3.737428" "-0.57654030" "3.741587" "1"
"1311" "A9" "J-070" "20" "20" "13" "P19" "29" "351" "334" "18.00000" " 8.581427156" "6.506256" "-1.00945428" "4.273913" "1"
"1312" "B" "E-003" "20" "20" "13" "P19" "31" "396" "104" "15.00000" "21.701748942" "4.528682" " 1.49281208" "8.704219" "1"
"1313" "A6" "E-020" "20" "20" "13" "P19" "33" "395" "217" "15.00000" " 4.880888575" "4.356299" "-0.70783865" "3.795970" "1"
"1314" "A6" "E-030" "20" "20" "13" "P19" "35" "392" "331" "15.00000" " 1.948866769" "4.250264" "-1.05682603" "4.596308" "1"
"1315" "A9" "E-062" "30" "20" "13" "P19" " 2" "124" "155" "15.00000" "16.885867419" "4.050328" " 0.12598938" "5.519461" "1"
"1316" "A6" "J-005" "30" "20" "13" "P19" " 4" "123" "270" "15.85000" " 0.827238335" "4.043163" "-0.86052254" "3.705019" "1"
"1317" "A6" "J-022" "30" "20" "13" "P19" " 6" "121" "377" "15.85000" " 0.257654477" "4.513393" "-2.15538593" "3.977539" "1"
"1318" "A9" "J-001" "30" "20" "13" "P19" " 8" "185" "161" "15.85000" " 0.309899117" "3.004839" "-0.10318648" "3.267605" "1"
"1319" "A6" "J-015" "30" "20" "13" "P19" "10" "189" "275" "15.00000" " 7.084344147" "4.237774" "-0.84285857" "3.802371" "1"
"1320" "Neg" "0" "30" "20" "13" "P19" "12" "183" "388" "15.85000" " 0.458650694" "4.004938" "-1.77528347" "4.260207" "1"
"1321" "A1" "J-078" "30" "20" "13" "P19" "14" "234" "164" "16.00000" " 7.269824341" "6.301673" "-0.43996580" "5.005404" "1"
"1322" "A9" "J-082" "30" "20" "13" "P19" "16" "236" "270" "15.85000" " 0.332837327" "3.397792" "-0.15467213" "3.311060" "1"
"1323" "Neg" "0" "30" "20" "13" "P19" "18" "236" "386" "15.85000" " 0.813089533" "4.118234" " 0.27100410" "3.597470" "1"
"1324" "A6" "J-029" "30" "20" "13" "P19" "20" "302" "152" "18.00000" " 2.342765114" "3.517739" "-0.48642699" "3.169370" "1"
"1325" "A2" "J-047" "30" "20" "13" "P19" "22" "293" "264" "17.00000" " 4.864084351" "4.816682" "-0.88369858" "3.520289" "1"
"1326" "A6" "J-062" "30" "20" "13" "P19" "24" "291" "385" "15.85000" "-0.476431274" "3.813828" "-0.12621243" "3.651112" "1"
"1327" "B" "J-037" "30" "20" "13" "P19" "26" "357" "168" "16.00000" "10.618858218" "4.834961" " 1.57024282" "7.691054" "1"
"1328" "A1" "J-056" "30" "20" "13" "P19" "28" "352" "275" "15.85000" "-0.062131148" "3.259614" "-0.32856557" "3.626972" "1"
"1329" "A9" "J-070" "30" "20" "13" "P19" "30" "351" "391" "17.00000" " 8.674683685" "5.426887" "-1.70432006" "5.109778" "1"
"1330" "B" "E-003" "30" "20" "13" "P19" "32" "395" "159" "14.00000" "23.253637847" "6.428730" " 2.06367439" "8.800059" "1"
"1331" "A6" "E-020" "30" "20" "13" "P19" "34" "391" "270" "17.00000" " 2.305960044" "4.395666" "-0.81434397" "3.706819" "1"
"1332" "A6" "E-030" "30" "20" "13" "P19" "36" "388" "386" "15.85000" "-2.394387187" "4.874931" "-2.15431474" "5.134451" "1"
"1333" "A9" "E-062" "20" "30" "13" "P19" " 1" "134" "107" "15.00000" "14.971805360" "4.298028" " 0.34208499" "6.220003" "1"
"1334" "A6" "J-005" "20" "30" "13" "P19" " 3" "138" "220" "17.00000" " 2.230011099" "4.744997" "-1.14859220" "4.289641" "1"
"1335" "A6" "J-022" "20" "30" "13" "P19" " 5" "138" "333" "15.64286" " 0.157698309" "4.183883" "-1.70769648" "4.125459" "1"
"1336" "A9" "J-001" "20" "30" "13" "P19" " 7" "176" "106" "15.64286" "-0.541196359" "3.984390" " 0.58315041" "5.065021" "1"
"1337" "A6" "J-015" "20" "30" "13" "P19" " 9" "178" "209" "15.64286" " 0.990507152" "5.050500" "-1.11422087" "3.909133" "1"
"1338" "Neg" "0" "20" "30" "13" "P19" "11" "183" "321" "15.64286" " 0.345838752" "4.224220" "-1.96047764" "4.201160" "1"
"1339" "A1" "J-078" "20" "30" "13" "P19" "13" "243" "100" "13.00000" "10.652003781" "6.770274" " 0.23270050" "5.758326" "1"
"1340" "A9" "J-082" "20" "30" "13" "P19" "15" "238" "214" "15.64286" " 0.897451235" "3.845548" "-0.73795732" "3.674597" "1"
"1341" "Neg" "0" "20" "30" "13" "P19" "17" "237" "319" "15.64286" "-0.190663199" "3.863926" "-0.27258130" "3.782532" "1"
"1342" "A6" "J-029" "20" "30" "13" "P19" "19" "294" " 99" "15.64286" " 2.673823147" "4.764769" " 0.75735585" "6.712888" "1"
"1343" "A2" "J-047" "20" "30" "13" "P19" "21" "294" "213" "15.64286" " 0.268010403" "4.006524" "-0.88303523" "3.858393" "1"
"1344" "A6" "J-062" "20" "30" "13" "P19" "23" "292" "331" "15.64286" " 0.558101430" "3.772517" "-0.41876016" "3.804129" "1"
"1345" "B" "J-037" "20" "30" "13" "P19" "25" "329" " 84" "15.00000" "13.255262369" "6.670908" " 0.20962151" "6.159268" "1"
"1346" "A1" "J-056" "20" "30" "13" "P19" "27" "338" "197" "15.64286" "-0.136150845" "4.417862" "-1.11775068" "3.993555" "1"
"1347" "A9" "J-070" "20" "30" "13" "P19" "29" "343" "307" "16.00000" "12.944905897" "6.964011" "-0.54771888" "4.644817" "1"
"1348" "B" "E-003" "20" "30" "13" "P19" "31" "402" " 90" "15.00000" "17.927475317" "8.503317" " 1.36594576" "7.918731" "1"
"1349" "A6" "E-020" "20" "30" "13" "P19" "33" "405" "204" "17.00000" " 5.149467259" "6.101340" "-0.69105674" "4.278424" "1"
"1350" "A6" "E-030" "20" "30" "13" "P19" "35" "407" "316" "17.00000" " 5.621265261" "7.395276" "-1.38017021" "4.250741" "1"
"1351" "A9" "E-062" "30" "30" "13" "P19" " 2" "135" "161" "15.00000" "14.143159379" "4.391294" "-0.69436587" "5.556231" "1"
"1352" "A6" "J-005" "30" "30" "13" "P19" " 4" "135" "278" "15.64286" " 0.032691808" "4.302092" "-1.73189702" "4.208601" "1"
"1353" "A6" "J-022" "30" "30" "13" "P19" " 6" "138" "382" "15.64286" "-1.493979194" "3.946812" "-2.84357046" "4.367580" "1"
"1354" "A9" "J-001" "30" "30" "13" "P19" " 8" "178" "155" "15.64286" "-0.216514954" "3.839861" "-0.03299797" "4.063449" "1"
"1355" "A6" "J-015" "30" "30" "13" "P19" "10" "181" "264" "15.64286" " 0.289609883" "4.053399" "-1.67542005" "3.993020" "1"
"1356" "Neg" "0" "30" "30" "13" "P19" "12" "183" "371" "15.64286" "-1.365292588" "4.350799" "-2.32935637" "4.345764" "1"
"1357" "A1" "J-078" "30" "30" "13" "P19" "14" "236" "156" "17.00000" " 6.915227525" "5.567508" "-1.06836170" "4.345896" "1"
"1358" "A9" "J-082" "30" "30" "13" "P19" "16" "237" "264" "15.64286" " 0.357850638" "4.234949" "-1.16344512" "3.708898" "1"
"1359" "Neg" "0" "30" "30" "13" "P19" "18" "237" "378" "15.64286" "-0.228699610" "3.750475" " 0.05603320" "3.860250" "1"
"1360" "A6" "J-029" "30" "30" "13" "P19" "20" "297" "155" "15.64286" " 0.944902471" "3.763949" " 0.76621951" "5.901981" "1"
"1361" "A2" "J-047" "30" "30" "13" "P19" "22" "286" "271" "15.64286" " 0.014681404" "4.059645" "-1.13462737" "4.046177" "1"
"1362" "A6" "J-062" "30" "30" "13" "P19" "24" "290" "390" "15.64286" "-0.778829649" "4.047110" "-0.48158875" "3.916183" "1"
"1363" "B" "J-037" "30" "30" "13" "P19" "26" "333" "138" "15.00000" "10.828688293" "5.834931" "-0.12168327" "5.981880" "1"
"1364" "A1" "J-056" "30" "30" "13" "P19" "28" "342" "245" "15.64286" " 0.008374512" "3.692896" "-0.25420054" "3.956768" "1"
"1365" "A9" "J-070" "30" "30" "13" "P19" "30" "347" "361" "15.00000" "16.705613540" "5.437089" "-0.14418991" "6.913093" "1"
"1366" "B" "E-003" "30" "30" "13" "P19" "32" "403" "146" "16.00000" "22.300915935" "8.338209" " 0.64651847" "7.736237" "1"
"1367" "A6" "E-020" "30" "30" "13" "P19" "34" "404" "258" "16.00000" " 4.325595985" "5.013019" "-0.46504788" "4.134425" "1"
"1368" "A6" "E-030" "30" "30" "13" "P19" "36" "405" "371" "15.64286" " 1.079219766" "6.104540" "-1.96875000" "4.465333" "1"
"1369" "A10" "E-061-R" "20" "20" "13" "P20" " 1" "132" "104" "14.00000" "13.85228385" "2.787575" " 0.778166023" "5.151790" " 1"
"1370" "Neg" "0" "20" "20" "13" "P20" " 3" "118" "215" "15.63636" " 0.09762029" "3.700663" "-0.186019648" "3.295991" " 1"
"1371" "Neg" "0" "20" "20" "13" "P20" " 5" "121" "322" "15.63636" "-0.22039012" "3.357904" "-0.131863144" "3.431507" " 1"
"1372" "A6" "J-031" "20" "20" "13" "P20" " 7" "205" "104" "15.00000" " 3.78066291" "3.074971" "-0.287486720" "3.279045" " 1"
"1373" "A6" "J-050" "20" "20" "13" "P20" " 9" "192" "211" "15.63636" " 0.35309493" "3.258673" "-0.102486450" "3.348896" " 1"
"1374" "A6" "J-065" "20" "20" "13" "P20" "11" "189" "326" "15.00000" " 4.00857546" "3.645380" "-0.925776892" "3.586479" " 1"
"1375" "A10" "J-083" "20" "20" "13" "P20" "13" "248" " 93" "14.00000" " 7.19543230" "3.581964" "-0.027844273" "3.972319" " 1"
"1376" "A6" "J-092" "20" "20" "13" "P20" "15" "241" "205" "14.00000" " 1.64016313" "3.369542" "-1.042323037" "3.549063" " 1"
"1377" "Neg" "0" "20" "20" "13" "P20" "17" "234" "315" "15.63636" " 0.05563069" "3.872496" "-0.293150407" "3.412018" " 1"
"1378" "B" "J-043" "20" "20" "13" "P20" "19" "297" "100" "16.00000" "15.67992472" "4.575768" "-0.084941860" "4.063225" " 1"
"1379" "A9" "J-057" "20" "20" "13" "P20" "21" "292" "209" "17.00000" " 1.98047725" "3.769949" "-0.944351064" "3.456979" " 1"
"1380" "A9" "J-072" "20" "20" "13" "P20" "23" "285" "322" "16.00000" "19.56941029" "6.159877" "-0.285324897" "5.513994" " 1"
"1381" "A9" "J-001" "20" "20" "13" "P20" "25" "343" "102" "15.63636" " 0.09049415" "3.376573" " 0.053157182" "3.425418" " 1"
"1382" "A6" "J-015" "20" "20" "13" "P20" "27" "342" "214" "15.00000" " 2.74284908" "4.051971" "-1.021972112" "3.775384" " 1"
"1383" "Neg" "0" "20" "20" "13" "P20" "29" "342" "318" "18.00000" " 2.25761150" "4.158940" "-0.825888643" "3.710306" " 1"
"1384" "A9" "E-002" "20" "20" "13" "P20" "31" "396" " 95" "15.00000" "12.96753173" "3.983451" " 0.388587138" "5.848230" " 1"
"1385" "A6" "E-016" "20" "20" "13" "P20" "33" "403" "207" "14.00000" " 7.56150082" "4.330855" "-0.047969755" "4.562342" " 1"
"1386" "A9" "E-028" "20" "20" "13" "P20" "35" "394" "319" "16.00000" "14.47612296" "5.072681" "-0.711764706" "4.990387" " 1"
"1387" "A10" "E-061-R" "30" "20" "13" "P20" " 2" "123" "158" "15.00000" "12.29858956" "4.861659" "-0.693167331" "4.591581" " 1"
"1388" "Neg" "0" "30" "20" "13" "P20" " 4" "122" "270" "15.63636" "-0.17070221" "3.386665" "-0.044861111" "3.305702" " 1"
"1389" "Neg" "0" "30" "20" "13" "P20" " 6" "124" "373" "15.63636" "-0.67394018" "3.684524" "-0.521456640" "3.465351" " 1"
"1390" "A6" "J-031" "30" "20" "13" "P20" " 8" "197" "160" "15.63636" " 0.19908973" "2.977902" "-0.145826558" "3.166636" " 1"
"1391" "A6" "J-050" "30" "20" "13" "P20" "10" "187" "264" "15.63636" " 0.11782835" "3.605402" "-0.337198509" "3.290074" " 1"
"1392" "A6" "J-065" "30" "20" "13" "P20" "12" "181" "380" "15.63636" " 0.55723017" "3.674882" "-0.647920054" "3.626396" " 1"
"1393" "A10" "J-083" "30" "20" "13" "P20" "14" "243" "144" "14.00000" " 3.65828711" "4.141338" " 0.020881596" "3.508581" " 1"
"1394" "A6" "J-092" "30" "20" "13" "P20" "16" "236" "257" "15.63636" " 1.08482445" "3.303868" "-0.325775745" "3.440291" " 1"
"1395" "Neg" "0" "30" "20" "13" "P20" "18" "227" "380" "15.63636" "-0.41795839" "3.677694" " 0.328340108" "3.483600" " 1"
"1396" "B" "J-043" "30" "20" "13" "P20" "20" "293" "157" "15.00000" " 6.98455571" "4.263323" "-0.464614874" "3.985551" " 1"
"1397" "A9" "J-057" "30" "20" "13" "P20" "22" "286" "262" "15.63636" "-0.31668401" "3.477901" " 0.005196477" "3.287247" " 1"
"1398" "A9" "J-072" "30" "20" "13" "P20" "24" "279" "382" "16.00000" "19.34835634" "6.355042" " 0.856012312" "7.566832" " 1"
"1399" "A9" "J-001" "30" "20" "13" "P20" "26" "342" "158" "15.63636" " 0.03544863" "3.175023" "-0.167381436" "3.356950" " 1"
"1400" "A6" "J-015" "30" "20" "13" "P20" "28" "339" "266" "16.00000" " 5.25755332" "4.150922" "-0.877930917" "3.843472" " 1"
"1401" "Neg" "0" "30" "20" "13" "P20" "30" "337" "378" "17.00000" " 1.60025527" "4.523910" "-1.479737589" "3.865465" " 1"
"1402" "A9" "E-002" "30" "20" "13" "P20" "32" "400" "154" "15.00000" "10.30428773" "4.093679" " 0.664362550" "5.155583" " 1"
"1403" "A6" "E-016" "30" "20" "13" "P20" "34" "396" "260" "21.00000" " 2.16293518" "4.653064" "-0.785136286" "3.779958" " 1"
"1404" "A9" "E-028" "30" "20" "13" "P20" "36" "398" "376" "16.00000" "14.29060226" "4.467833" "-2.366600547" "5.584147" " 1"
"1405" "A10" "E-061-R" "20" "30" "13" "P20" " 1" "119" "111" "15.00000" "14.03090268" "5.098762" "-0.296543825" "5.326019" " 1"
"1406" "Neg" "0" "20" "30" "13" "P20" " 3" "110" "223" "15.43750" " 0.16925234" "3.961972" "-0.291376178" "3.806831" " 1"
"1407" "Neg" "0" "20" "30" "13" "P20" " 5" "107" "323" "15.43750" " 0.13257677" "3.895415" "-0.266662180" "4.181587" " 1"
"1408" "A6" "J-031" "20" "30" "13" "P20" " 7" "169" "107" "16.00000" " 2.97858218" "4.449558" "-0.566809166" "4.147591" " 1"
"1409" "A6" "J-050" "20" "30" "13" "P20" " 9" "173" "218" "15.43750" " 0.64929239" "3.819386" "-0.086053163" "3.790247" " 1"
"1410" "A6" "J-065" "20" "30" "13" "P20" "11" "182" "332" "16.00000" " 3.12969887" "4.522669" "-0.866043092" "3.939840" " 1"
"1411" "A10" "J-083" "20" "30" "13" "P20" "13" "224" " 95" "15.00000" " 6.24078984" "5.329687" "-0.224996680" "4.243510" " 1"
"1412" "A6" "J-092" "20" "30" "13" "P20" "15" "231" "211" "15.43750" " 0.78160214" "3.671208" "-0.364663526" "3.807684" " 1"
"1413" "Neg" "0" "20" "30" "13" "P20" "17" "237" "313" "15.43750" "-0.06323097" "3.709167" "-0.124367429" "3.738263" " 1"
"1414" "B" "J-043" "20" "30" "13" "P20" "19" "286" " 99" "17.00000" " 7.27428413" "5.085223" "-0.651709220" "4.263609" " 1"
"1415" "A9" "J-057" "20" "30" "13" "P20" "21" "291" "206" "15.43750" " 1.43558077" "3.996372" "-0.800259085" "3.836117" " 1"
"1416" "A9" "J-072" "20" "30" "13" "P20" "23" "298" "319" "15.00000" " 9.18966150" "5.280900" "-0.555474768" "4.438191" " 1"
"1417" "A9" "J-001" "20" "30" "13" "P20" "25" "345" "100" "15.43750" " 0.04552737" "3.831920" " 0.005474428" "3.768255" " 1"
"1418" "A6" "J-015" "20" "30" "13" "P20" "27" "349" "213" "15.43750" "-0.17793057" "4.019046" "-1.042624495" "4.103144" " 1"
"1419" "Neg" "0" "20" "30" "13" "P20" "29" "349" "324" "15.43750" " 1.21711615" "4.153082" " 0.079316958" "4.927848" "-1"
"1420" "A9" "E-002" "20" "30" "13" "P20" "31" "398" "112" "14.00000" " 9.70988581" "5.128742" " 0.293738739" "4.870719" " 1"
"1421" "A6" "E-016" "20" "30" "13" "P20" "33" "390" "225" "15.00000" " 5.77283498" "5.260672" "-1.003907703" "4.199912" " 1"
"1422" "A9" "E-028" "20" "30" "13" "P20" "35" "379" "339" "14.00000" " 6.96892333" "4.754041" "-0.722120335" "4.742614" "-1"
"1423" "A10" "E-061-R" "30" "30" "13" "P20" " 2" "115" "168" "16.00000" "10.51828105" "5.647709" "-1.686935705" "4.526309" " 1"
"1424" "Neg" "0" "30" "30" "13" "P20" " 4" "109" "274" "15.43750" " 0.05575434" "3.858148" "-0.017079408" "3.880104" " 1"
"1425" "Neg" "0" "30" "30" "13" "P20" " 6" "106" "377" "15.43750" "-1.11185581" "3.918264" "-0.815360027" "3.992508" " 1"
"1426" "A6" "J-031" "30" "30" "13" "P20" " 8" "171" "164" "15.43750" " 0.30367156" "3.934016" "-0.529357335" "3.747674" " 1"
"1427" "A6" "J-050" "30" "30" "13" "P20" "10" "178" "271" "15.43750" "-0.26383178" "3.740198" "-0.179862046" "3.569231" " 1"
"1428" "A6" "J-065" "30" "30" "13" "P20" "12" "183" "383" "15.43750" " 0.01714286" "4.503575" "-1.343189771" "4.218340" " 1"
"1429" "A10" "J-083" "30" "30" "13" "P20" "14" "228" "153" "16.00000" " 3.19430364" "4.494114" "-0.939911081" "3.939851" " 1"
"1430" "A6" "J-092" "30" "30" "13" "P20" "16" "235" "265" "15.43750" " 0.72667557" "4.027157" "-0.146258412" "3.640339" " 1"
"1431" "Neg" "0" "30" "30" "13" "P20" "18" "241" "372" "15.43750" " 0.22142857" "3.756906" "-0.009989906" "3.702865" " 1"
"1432" "B" "J-043" "30" "30" "13" "P20" "20" "290" "156" "16.00000" " 3.51432873" "4.524375" "-0.623341313" "4.257109" " 1"
"1433" "A9" "J-057" "30" "30" "13" "P20" "22" "295" "260" "15.43750" "-0.17706275" "3.686924" "-0.204094886" "3.810532" " 1"
"1434" "A9" "J-072" "30" "30" "13" "P20" "24" "299" "382" "15.00000" " 6.80736248" "4.338921" "-0.412901726" "5.465304" " 1"
"1435" "A9" "J-001" "30" "30" "13" "P20" "26" "347" "157" "15.43750" " 0.17588785" "3.521647" "-0.157425976" "3.804213" " 1"
"1436" "A6" "J-015" "30" "30" "13" "P20" "28" "349" "268" "15.43750" " 0.61253672" "4.187053" "-0.200393674" "4.824924" " 1"
"1437" "Neg" "0" "30" "30" "13" "P20" "30" "349" "380" "15.43750" " 0.33899866" "4.349221" "-0.205077389" "5.143238" "-1"
"1438" "A9" "E-002" "30" "30" "13" "P20" "32" "393" "171" "17.00000" " 5.22966704" "4.730286" "-0.798390071" "4.047076" " 1"
"1439" "A6" "E-016" "30" "30" "13" "P20" "34" "384" "282" "14.00000" " 7.02184339" "5.331356" "-0.200222008" "4.708360" " 1"
"1440" "A9" "E-028" "30" "30" "13" "P20" "36" "379" "396" "16.00000" " 5.24523212" "4.865009" "-1.586781806" "4.852596" "-1"
"1441" "A6" "E-063" "20" "20" "13" "P21" " 1" "126" "108" "16.00000" " 4.049284818" "4.258084" " 0.20678523" "3.646634" "1"
"1442" "A9" "J-008" "20" "20" "13" "P21" " 3" "131" "221" "13.00000" " 6.780775047" "4.481726" "-0.30087406" "4.620898" "1"
"1443" "A9" "J-026" "20" "20" "13" "P21" " 5" "129" "334" "15.00000" " 4.383977433" "4.552999" "-1.07732736" "3.900301" "1"
"1444" "A6" "J-029" "20" "20" "13" "P21" " 7" "173" "103" "19.00000" " 2.847847653" "4.503468" "-0.29195988" "3.157844" "1"
"1445" "A2" "J-047" "20" "20" "13" "P21" " 9" "175" "208" "17.00000" " 6.436892342" "5.860479" "-0.80186525" "4.126288" "1"
"1446" "A6" "J-062" "20" "20" "13" "P21" "11" "174" "321" "15.29412" "-0.826693657" "4.106050" "-1.49668456" "3.794127" "1"
"1447" "A9" "E-062" "20" "20" "13" "P21" "13" "242" "103" "15.00000" "15.119252468" "4.165567" " 1.01386122" "6.765526" "1"
"1448" "A6" "J-005" "20" "20" "13" "P21" "15" "242" "215" "15.29412" " 1.609136302" "3.560805" "-0.20461409" "3.539402" "1"
"1449" "A6" "J-022" "20" "20" "13" "P21" "17" "244" "331" "15.29412" " 1.677435897" "3.741611" "-0.54433221" "3.716362" "1"
"1450" "A9" "J-085" "20" "20" "13" "P21" "19" "288" "105" "15.00000" "12.489069111" "3.953823" " 0.53904050" "5.128855" "1"
"1451" "Neg" "CN2" "20" "20" "13" "P21" "21" "290" "224" "15.29412" " 0.165182186" "3.075738" "-0.05085906" "3.357254" "1"
"1452" "Neg" "0" "20" "20" "13" "P21" "23" "302" "336" "15.29412" "-0.237651822" "3.637675" "-0.12995302" "3.524050" "1"
"1453" "A9" "E-010" "20" "20" "13" "P21" "25" "355" " 91" "14.00000" "15.343050571" "4.428768" " 1.70683076" "8.025940" "1"
"1454" "A6" "E-025" "20" "20" "13" "P21" "27" "354" "207" "15.29412" " 0.319001350" "3.450320" "-0.27256711" "3.371138" "1"
"1455" "A6" "E-041" "20" "20" "13" "P21" "29" "365" "315" "15.29412" " 0.587962213" "3.439368" "-0.55926510" "3.636960" "1"
"1456" "A9" "J-045" "20" "20" "13" "P21" "31" "410" " 95" "15.29412" " 2.368785425" "4.450666" "-0.24649803" "4.966016" "1"
"1457" "A6" "J-059" "20" "20" "13" "P21" "33" "414" "207" "17.00000" " 5.862297447" "4.240232" "-0.30535106" "3.689579" "1"
"1458" "A6" "J-073" "20" "20" "13" "P21" "35" "415" "323" "15.29412" " 1.188353576" "4.280552" "-1.37817114" "4.027018" "1"
"1459" "A6" "E-063" "30" "20" "13" "P21" " 2" "133" "169" "15.29412" " 1.169271255" "3.609522" "-0.86393960" "3.661266" "1"
"1460" "A9" "J-008" "30" "20" "13" "P21" " 4" "133" "277" "15.00000" "12.181763047" "4.473513" "-0.52783865" "4.912668" "1"
"1461" "A9" "J-026" "30" "20" "13" "P21" " 6" "131" "391" "14.00000" " 1.319429038" "4.172320" "-1.95833977" "4.162299" "1"
"1462" "A6" "J-029" "30" "20" "13" "P21" " 8" "175" "152" "15.29412" " 0.669365722" "3.449930" "-0.47758389" "3.233147" "1"
"1463" "A2" "J-047" "30" "20" "13" "P21" "10" "167" "267" "16.00000" " 7.247076537" "5.921340" "-0.51856019" "5.475425" "1"
"1464" "A6" "J-062" "30" "20" "13" "P21" "12" "175" "376" "15.29412" " 0.301322537" "3.622564" "-1.28053691" "3.768703" "1"
"1465" "A9" "E-062" "30" "20" "13" "P21" "14" "242" "157" "15.00000" "15.202073343" "4.432692" " 0.37812085" "5.886941" "1"
"1466" "A6" "J-005" "30" "20" "13" "P21" "16" "248" "276" "15.29412" " 0.265964912" "3.531126" "-0.12225839" "3.365313" "1"
"1467" "A6" "J-022" "30" "20" "13" "P21" "18" "247" "381" "15.00000" " 6.743187588" "4.534015" " 1.03164343" "3.938862" "1"
"1468" "A9" "J-085" "30" "20" "13" "P21" "20" "288" "162" "12.00000" "14.281133787" "4.576689" " 1.51368598" "6.021190" "1"
"1469" "Neg" "CN2" "30" "20" "13" "P21" "22" "296" "283" "15.29412" "-0.151592443" "3.625464" "-0.07559060" "3.337140" "1"
"1470" "Neg" "0" "30" "20" "13" "P21" "24" "303" "387" "15.29412" "-0.520944669" "3.800188" "-0.30047987" "3.850102" "1"
"1471" "A9" "E-010" "30" "20" "13" "P21" "26" "354" "150" "14.00000" "17.727977162" "3.499063" " 0.67510618" "7.151506" "1"
"1472" "A6" "E-025" "30" "20" "13" "P21" "28" "356" "264" "15.29412" "-0.179365722" "3.495452" "-0.05788591" "3.440954" "1"
"1473" "A6" "E-041" "30" "20" "13" "P21" "30" "363" "371" "15.29412" " 0.474224022" "3.855694" "-0.65760067" "3.880357" "1"
"1474" "A9" "J-045" "30" "20" "13" "P21" "32" "410" "152" "18.00000" " 4.025222993" "3.817312" "-0.07234145" "3.472068" "1"
"1475" "A6" "J-059" "30" "20" "13" "P21" "34" "414" "268" "15.29412" " 1.167989204" "4.324313" "-0.36487919" "3.778734" "1"
"1476" "A6" "J-073" "30" "20" "13" "P21" "36" "417" "376" "15.29412" "-1.318852901" "4.289413" "-1.70718223" "4.834157" "1"
"1477" "A6" "E-063" "20" "30" "13" "P21" " 1" "116" "107" "16.00000" " 4.072484316" "3.946127" "-0.13676813" "3.679432" "1"
"1478" "A9" "J-008" "20" "30" "13" "P21" " 3" "128" "221" "19.00000" " 3.989548273" "5.128721" "-0.82964506" "4.006263" "1"
"1479" "A9" "J-026" "20" "30" "13" "P21" " 5" "131" "328" "17.00000" " 2.094239734" "4.610825" "-1.14951064" "4.196903" "1"
"1480" "A6" "J-029" "20" "30" "13" "P21" " 7" "181" "115" "16.58824" " 1.667560414" "3.691017" "-0.03463534" "4.641527" "1"
"1481" "A2" "J-047" "20" "30" "13" "P21" " 9" "187" "226" "17.00000" " 2.306037736" "4.378536" "-1.23867730" "3.869220" "1"
"1482" "A6" "J-062" "20" "30" "13" "P21" "11" "189" "334" "16.58824" "-1.002658228" "3.966210" "-1.83029804" "4.044247" "1"
"1483" "A9" "E-062" "20" "30" "13" "P21" "13" "219" " 98" "16.00000" "11.068519448" "3.934473" "-0.34044118" "4.629216" "1"
"1484" "A6" "J-005" "20" "30" "13" "P21" "15" "225" "213" "16.58824" " 1.083141542" "3.782766" "-1.01144460" "3.998686" "1"
"1485" "A6" "J-022" "20" "30" "13" "P21" "17" "232" "325" "16.58824" " 0.732082854" "3.931137" "-0.58309958" "3.772424" "1"
"1486" "A9" "J-085" "20" "30" "13" "P21" "19" "296" " 84" "15.00000" " 7.357870240" "4.080914" " 0.14108234" "4.239791" "1"
"1487" "Neg" "CN2" "20" "30" "13" "P21" "21" "295" "207" "16.58824" " 0.083417722" "3.668995" " 0.14679523" "3.588241" "1"
"1488" "Neg" "0" "20" "30" "13" "P21" "23" "299" "320" "16.58824" "-0.240011507" "4.039652" "-0.27588710" "3.914614" "1"
"1489" "A9" "E-010" "20" "30" "13" "P21" "25" "336" " 87" "16.58824" " 0.355569620" "3.908479" "-0.17787518" "3.958081" "1"
"1490" "A6" "E-025" "20" "30" "13" "P21" "27" "340" "209" "16.58824" " 0.084752589" "3.812696" "-0.07194600" "3.822113" "1"
"1491" "A6" "E-041" "20" "30" "13" "P21" "29" "344" "313" "18.00000" " 1.558126858" "4.206682" "-1.04119469" "3.995449" "1"
"1492" "A9" "J-045" "20" "30" "13" "P21" "31" "399" " 95" "15.00000" " 8.914174894" "4.180960" " 0.55140457" "5.171986" "1"
"1493" "A6" "J-059" "20" "30" "13" "P21" "33" "399" "207" "19.00000" " 1.673693534" "3.976851" "-0.57079861" "3.801455" "1"
"1494" "A6" "J-073" "20" "30" "13" "P21" "35" "401" "323" "16.00000" " 1.878833124" "4.525792" "-1.34376881" "4.162253" "1"
